latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country,country_txt,attacktype
55.011562,-7.312045,1,16,2,1972,16/02/1972,Londonderry,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.479875,-6.228448,1,16,2,1972,16/02/1972,Moira,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,17,2,1972,17/02/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,4,21,2,1972,21/02/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
51.248429,-0.755979,7,22,2,1972,22/02/1972,Aldershot,England,603,United Kingdom,Bombing/Explosion
51.248429,-0.755979,7,22,2,1972,22/02/1972,Aldershot,England,603,United Kingdom,Bombing/Explosion
54.463367,-6.328597,1,29,2,1972,29/02/1972,Lurgan,Northern Ireland,603,United Kingdom,Assassination
54.183052,-6.341388,1,29,2,1972,29/02/1972,Newry,Northern Ireland,603,United Kingdom,Assassination
54.365171,-8.036373,1,1,3,1972,01/03/1972,Frevagh,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,3,3,1972,03/03/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,4,3,1972,04/03/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,2,4,3,1972,04/03/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,4,3,1972,04/03/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.293235,-6.842351,1,8,3,1972,08/03/1972,Middletown,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,12,3,1972,12/03/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,3,1972,13/03/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.536706,-6.70361,1,15,3,1972,15/03/1972,Coalisland,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,15,3,1972,15/03/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.463367,-6.328597,1,16,3,1972,16/03/1972,Lurgan,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,7,20,3,1972,20/03/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,20,3,1972,20/03/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,3,1972,23/03/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,25,3,1972,25/03/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,26,3,1972,26/03/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.043617,-7.023927,2,28,3,1972,28/03/1972,Ballykelly,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,29,3,1972,29/03/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,30,3,1972,30/03/1972,"Andersontown, Belfast",Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,7,4,1972,07/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,10,4,1972,10/04/1972,Rosemount,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.071136,-6.513154,1,13,4,1972,13/04/1972,Ballymoney,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,15,4,1972,15/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,15,4,1972,15/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,16,4,1972,16/04/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,16,4,1972,16/04/1972,Londonderry,Northern Ireland,603,United Kingdom,Armed Assault
54.192934,-6.576051,1,19,4,1972,19/04/1972,Newtownhamilton,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,19,4,1972,19/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,20,4,1972,20/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,21,4,1972,21/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,29,4,1972,29/04/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.713641,-5.808233,1,1,5,1972,01/05/1972,Carrickfergus,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,4,5,1972,04/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
45.463681,9.188171,1,15,3,1972,15/03/1972,Milan,Lombardy,98,Italy,Bombing/Explosion
48.208174,16.373819,4,8,5,1972,08/05/1972,Vienna,Vienna,15,Austria,Hijacking
50.11797,8.644191,1,11,5,1972,11/05/1972,Frankfurt,Hesse,362,West Germany (FRG),Bombing/Explosion
54.607712,-5.95621,1,11,5,1972,11/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,5,1972,13/05/1972,"Ballymurphy, Belfast",Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,5,1972,13/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,5,1972,13/05/1972,"Ballymurphy, Belfast",Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,5,1972,13/05/1972,"Ballymurphy, Belfast",Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,14,5,1972,14/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,14,5,1972,14/05/1972,"Ballymurphy, Belfast",Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,15,5,1972,15/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.69212,-5.863265,1,17,5,1972,17/05/1972,Greenisland,Northern Ireland,603,United Kingdom,Assassination
54.077313,-6.608787,1,17,5,1972,17/05/1972,Crossmaglen,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,19,5,1972,19/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.787715,-6.492314,1,20,5,1972,20/05/1972,Unknown,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,21,5,1972,21/05/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,21,5,1972,21/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.787715,-6.492314,1,22,5,1972,22/05/1972,Unknown,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,5,1972,23/05/1972,"Ballymurphy, Belfast",Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,5,1972,23/05/1972,Finaghy,Northern Ireland,603,United Kingdom,Assassination
49.4019,8.680285,3,24,5,1972,24/05/1972,Heidelberg,Baden-Wurttemberg,362,West Germany (FRG),Bombing/Explosion
54.607712,-5.95621,1,26,5,1972,26/05/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,27,5,1972,27/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,28,5,1972,28/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,8,28,5,1972,28/05/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,28,5,1972,28/05/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,30,5,1972,30/05/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,30,5,1972,30/05/1972,"Andersontown, Belfast",Northern Ireland,603,United Kingdom,Assassination
54.238631,-7.170908,2,2,6,1972,02/06/1972,Rosslea,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,4,6,1972,04/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,5,6,1972,05/06/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,6,6,1972,06/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,6,6,1972,06/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,8,6,1972,08/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.787715,-6.492314,1,8,6,1972,08/06/1972,Unknown,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,9,6,1972,09/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,10,6,1972,10/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,11,6,1972,11/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,11,6,1972,11/06/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,12,6,1972,12/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,16,6,1972,16/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.446968,-6.39292,3,18,6,1972,18/06/1972,Craigavon,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,19,6,1972,19/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,19,6,1972,19/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,21,6,1972,21/06/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,6,1972,23/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.927953,-6.925873,3,24,6,1972,24/06/1972,Dungiven,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,24,6,1972,24/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.183052,-6.341388,1,26,6,1972,26/06/1972,Newry,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,26,6,1972,26/06/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,26,6,1972,26/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,6,1972,27/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,6,1972,27/06/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,1,7,1972,01/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,1,7,1972,01/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,2,7,1972,02/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,2,7,1972,02/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,3,7,1972,03/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,5,7,1972,05/07/1972,Ardoyne,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,5,7,1972,05/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,7,7,1972,07/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,3,9,7,1972,09/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,9,7,1972,09/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,9,7,1972,09/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,11,7,1972,11/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,11,7,1972,11/07/1972,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,1,12,7,1972,12/07/1972,Portadown,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,2,12,7,1972,12/07/1972,Portadown,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,12,7,1972,12/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,12,7,1972,12/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,7,1972,13/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,14,7,1972,14/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.101529,-6.526442,1,15,7,1972,15/07/1972,Silverbridge,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,15,7,1972,15/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.077313,-6.608787,2,16,7,1972,16/07/1972,Crossmaglen,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,16,7,1972,16/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,7,1972,18/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,7,1972,18/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,19,7,1972,19/07/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.819164,-7.467909,1,19,7,1972,19/07/1972,Strabane,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,19,7,1972,19/07/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,20,7,1972,20/07/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,7,1972,21/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,6,21,7,1972,21/07/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,7,1972,21/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,3,21,7,1972,21/07/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,2,22,7,1972,22/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,22,7,1972,22/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,7,1972,23/07/1972,Belfast,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,24,7,1972,24/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,24,7,1972,24/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,25,7,1972,25/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,26,7,1972,26/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,26,7,1972,26/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,7,1972,27/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.595455,-5.797763,1,28,7,1972,28/07/1972,Dundonald,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,29,7,1972,29/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,30,7,1972,30/07/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.910864,-7.15523,9,31,7,1972,31/07/1972,Claudy,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.819164,-7.467909,1,3,8,1972,03/08/1972,Strabane,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,4,8,1972,04/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,1,4,8,1972,04/08/1972,Portadown,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,7,8,1972,07/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.253718,-7.44106,2,7,8,1972,07/08/1972,Lisnaskea,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.184008,-7.360209,1,7,8,1972,07/08/1972,Newtownbutler,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,12,8,1972,12/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,8,1972,13/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,14,8,1972,14/08/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,14,8,1972,14/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,16,8,1972,16/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,17,8,1972,17/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,18,8,1972,18/08/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,19,8,1972,19/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,20,8,1972,20/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,22,8,1972,22/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,8,1972,23/08/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.077313,-6.608787,1,24,8,1972,24/08/1972,Crossmaglen,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,25,8,1972,25/08/1972,Londonderry,Northern Ireland,603,United Kingdom,Armed Assault
55.011562,-7.312045,1,25,8,1972,25/08/1972,Londonderry,Northern Ireland,603,United Kingdom,Armed Assault
54.345417,-7.636355,2,26,8,1972,26/08/1972,Enniskillen,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,26,8,1972,26/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,26,8,1972,26/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,8,1972,27/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,27,8,1972,27/08/1972,Creggan,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,28,8,1972,28/08/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.184008,-7.360209,1,28,8,1972,28/08/1972,Newtownbutler,Northern Ireland,603,United Kingdom,Bombing/Explosion
43.230556,-2.845833,1,29,8,1972,29/08/1972,Galdacano,Biscay,185,Spain,Assassination
54.607712,-5.95621,1,30,8,1972,30/08/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,31,8,1972,31/08/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,1,31,8,1972,31/08/1972,Portadown,Northern Ireland,603,United Kingdom,Assassination
48.139126,11.580186,16,5,9,1972,05/09/1972,Munich,Bavaria,362,West Germany (FRG),Assassination
54.42071,-6.443767,1,5,9,1972,05/09/1972,Portadown,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,6,9,1972,06/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.50853,-6.763131,3,10,9,1972,10/09/1972,Dungannon,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,13,9,1972,13/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,3,14,9,1972,14/09/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,14,9,1972,14/09/1972,Derry,Northern Ireland,603,United Kingdom,Armed Assault
55.011562,-7.312045,1,17,9,1972,17/09/1972,Derry,Northern Ireland,603,United Kingdom,Armed Assault
54.201137,-6.361129,1,18,9,1972,18/09/1972,Unknown,Northern Ireland,603,United Kingdom,Bombing/Explosion
51.504387,-0.140041,1,19,9,1972,19/09/1972,London,England,603,United Kingdom,Assassination
54.607712,-5.95621,1,20,9,1972,20/09/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,20,9,1972,20/09/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.123175,-7.478935,2,21,9,1972,21/09/1972,Aghalane,Cavan,96,Ireland,Armed Assault
54.607712,-5.95621,1,22,9,1972,22/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.077313,-6.608787,1,22,9,1972,22/09/1972,Crossmaglen,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,23,9,1972,23/09/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,26,9,1972,26/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,26,9,1972,26/09/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,27,9,1972,27/09/1972,Derry,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,27,9,1972,27/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,9,1972,27/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,28,9,1972,28/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,29,9,1972,29/09/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,30,9,1972,30/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,30,9,1972,30/09/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,30,9,1972,30/09/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,2,30,9,1972,30/09/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,2,10,1972,02/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,2,10,1972,02/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,2,10,1972,02/10/1972,Belfast,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,4,10,1972,04/10/1972,Belfast,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,4,10,1972,04/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,1,4,10,1972,04/10/1972,Portadown,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,5,10,1972,05/10/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,6,10,1972,06/10/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,7,10,1972,07/10/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.183052,-6.341388,1,10,10,1972,10/10/1972,Newry,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,14,10,1972,14/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.338571,-6.658279,1,14,10,1972,14/10/1972,Armagh,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,2,14,10,1972,14/10/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,21,10,1972,21/10/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.151612,-7.39232,1,22,10,1972,22/10/1972,Derrydoon,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,24,10,1972,24/10/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,25,10,1972,25/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,28,10,1972,28/10/1972,Derry,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,29,10,1972,29/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,31,10,1972,31/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,31,10,1972,31/10/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,2,31,10,1972,31/10/1972,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,31,10,1972,31/10/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
41.656285,-0.876533,1,2,11,1972,02/11/1972,Zaragoza,Zaragoza,185,Spain,Bombing/Explosion
54.463367,-6.328597,1,8,11,1972,08/11/1972,Lurgan,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,10,11,1972,10/11/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,11,11,1972,11/11/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
48.856644,2.34233,1,13,11,1972,13/11/1972,Paris,Paris,69,France,Unknown
54.607712,-5.95621,1,14,11,1972,14/11/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,14,11,1972,14/11/1972,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,15,11,1972,15/11/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.345417,-7.636355,1,16,11,1972,16/11/1972,Enniskillen,Northern Ireland,603,United Kingdom,Assassination
54.131402,-6.586387,2,20,11,1972,20/11/1972,Cullyhanna,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,11,1972,21/11/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.818983,-6.663403,1,22,11,1972,22/11/1972,Ballynahone,Northern Ireland,603,United Kingdom,Assassination
54.77811,-6.55922,1,22,11,1972,22/11/1972,Brough,Northern Ireland,603,United Kingdom,Assassination
55.009511,-6.504562,1,22,11,1972,22/11/1972,Finvoy,Northern Ireland,603,United Kingdom,Assassination
50.11797,8.644191,1,24,11,1972,24/11/1972,Frankfurt,Hesse,362,West Germany (FRG),Hijacking
54.607712,-5.95621,1,27,11,1972,27/11/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.482055,-8.088244,1,28,11,1972,28/11/1972,Belleek,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,28,11,1972,28/11/1972,Derry,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,30,11,1972,30/11/1972,Belfast,Northern Ireland,603,United Kingdom,Assassination
