latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country_txt,region_txt,attacktype
43.291618,-1.977903,3,15,5,1980,15/05/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
42.815372,-1.653616,2,16,5,1980,16/05/1980,Pamplona,Navarre,Spain,Western Europe,Armed Assault
43.297258,-2.256848,1,16,5,1980,16/05/1980,Zumaia,Basque Country,Spain,Western Europe,Assassination
51.504387,-0.140041,1,17,5,1980,17/05/1980,London,England,United Kingdom,Western Europe,Bombing/Explosion
40.840097,14.251636,1,19,5,1980,19/05/1980,Naples,Campania,Italy,Western Europe,Assassination
37.99749,23.762728,1,21,5,1980,21/05/1980,Athens,Attica,Greece,Western Europe,Assassination
41.890961,12.490069,1,21,5,1980,21/05/1980,Rome,Lazio,Italy,Western Europe,Assassination
45.469212,9.174508,1,28,5,1980,28/05/1980,Milan,Lombardy,Italy,Western Europe,Assassination
41.890961,12.490069,1,28,5,1980,28/05/1980,Rome,Lazio,Italy,Western Europe,Assassination
43.258434,-2.921819,1,3,6,1980,03/06/1980,Bilbao,Basque Country,Spain,Western Europe,Assassination
54.992107,-5.990309,1,4,6,1980,04/06/1980,Carnlough,Northern Ireland,United Kingdom,Western Europe,Assassination
41.890961,12.490069,1,4,6,1980,04/06/1980,Rome,Lazio,Italy,Western Europe,Bombing/Explosion
54.184008,-7.360209,1,7,6,1980,07/06/1980,Newtownbutler,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,9,6,1980,09/06/1980,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
45.469212,9.174508,1,11,6,1980,11/06/1980,Milan,Lombardy,Italy,Western Europe,Assassination
54.607712,-5.95621,1,13,6,1980,13/06/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
42.815372,-1.653616,1,15,6,1980,15/06/1980,Pamplona,Navarre,Spain,Western Europe,Assassination
43.220496,-2.733236,1,19,6,1980,19/06/1980,Amorebieta,Basque Country,Spain,Western Europe,Assassination
39.360877,16.04056,1,22,6,1980,22/06/1980,Paola,Calabria,Italy,Western Europe,Assassination
41.890961,12.490069,1,23,6,1980,23/06/1980,Rome,Lazio,Italy,Western Europe,Assassination
42.84964,-2.692359,1,25,6,1980,25/06/1980,Vitoria,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,26,6,1980,26/06/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
53.17451,-7.69668,1,28,6,1980,28/06/1980,Ballyboy,Offaly,Ireland,Western Europe,Assassination
43.178205,-2.31164,3,28,6,1980,28/06/1980,Azcoitia,Basque Country,Spain,Western Europe,Assassination
50.41756,4.45101,1,0,7,1980,30/06/1980,Unknown,Wallonia,Belgium,Western Europe,Assassination
43.052649,-3.001022,1,2,7,1980,02/07/1980,Amurrio,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,2,13,7,1980,13/07/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Bombing/Explosion
,,4,13,7,1980,13/07/1980,Osorio,Unknown,Spain,Western Europe,Bombing/Explosion
38.11564,13.361406,1,14,7,1980,14/07/1980,Palermo,Sicily,Italy,Western Europe,Assassination
48.856644,2.34233,3,18,7,1980,18/07/1980,Paris,Paris,France,Western Europe,Assassination
55.011562,-7.312045,1,20,7,1980,20/07/1980,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
48.856644,2.34233,1,21,7,1980,21/07/1980,Paris,Paris,France,Western Europe,Assassination
42.465776,-2.449995,1,22,7,1980,22/07/1980,Logrono,La Rioja,Spain,Western Europe,Bombing/Explosion
43.258434,-2.921819,3,24,7,1980,24/07/1980,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
51.219062,4.40289,1,27,7,1980,27/07/1980,Antwerp,Flanders,Belgium,Western Europe,Bombing/Explosion
54.414416,-6.976641,1,27,7,1980,27/07/1980,Aughnacloy,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
40.465595,-3.696263,1,29,7,1980,29/07/1980,Madrid,Madrid,Spain,Western Europe,Assassination
37.99749,23.762728,2,31,7,1980,31/07/1980,Athens,Attica,Greece,Western Europe,Assassination
44.49419,11.346518,85,2,8,1980,02/08/1980,Bologna,Emilia-Romagna,Italy,Western Europe,Bombing/Explosion
43.18418,-2.473289,1,2,8,1980,02/08/1980,Eibar,Basque Country,Spain,Western Europe,Hostage Taking (Kidnapping)
54.549094,-7.832069,1,3,8,1980,03/08/1980,Pettigoe,Donegal,Ireland,Western Europe,Assassination
42.84964,-2.692359,1,5,8,1980,05/08/1980,Vitoria,Basque Country,Spain,Western Europe,Bombing/Explosion
54.654487,-8.110714,9,8,8,1980,08/08/1980,Donegal,Donegal,Ireland,Western Europe,Facility/Infrastructure Attack
54.607712,-5.95621,1,9,8,1980,09/08/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.081638,-6.448779,1,9,8,1980,09/08/1980,Forkhill,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,2,15,8,1980,15/08/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,16,8,1980,16/08/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,17,8,1980,17/08/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.713382,-6.216761,1,24,8,1980,24/08/1980,Antrim,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.338233,-1.789272,1,28,8,1980,28/08/1980,Irun,Basque Country,Spain,Western Europe,Assassination
54.347539,-6.656108,1,29,8,1980,29/08/1980,Armagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.250039,-6.703625,1,29,8,1980,29/08/1980,Keady,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.320698,-2.420475,1,30,8,1980,30/08/1980,Ondarroa,Basque Country,Spain,Western Europe,Assassination
54.347539,-6.656108,1,31,8,1980,31/08/1980,Armagh,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
41.890961,12.490069,1,2,9,1980,02/09/1980,Rome,Lazio,Italy,Western Europe,Assassination
41.400635,2.150913,1,2,9,1980,02/09/1980,Barcelona,Catalonia,Spain,Western Europe,Assassination
43.3282,-3.031509,1,3,9,1980,03/09/1980,Santurce,Basque Country,Spain,Western Europe,Assassination
54.293235,-6.842351,1,4,9,1980,04/09/1980,Middletown,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
42.816138,-2.524409,1,6,9,1980,06/09/1980,Erenchun,Basque Country,Spain,Western Europe,Assassination
43.267549,-1.975814,1,7,9,1980,07/09/1980,Hernani,Basque Country,Spain,Western Europe,Assassination
43.169068,-2.632655,1,13,9,1980,13/09/1980,Durango,Basque Country,Spain,Western Europe,Assassination
43.270604,-2.497155,4,20,9,1980,20/09/1980,Marquina,Basque Country,Spain,Western Europe,Armed Assault
54.19527,-7.28894,1,23,9,1980,23/09/1980,Magheraveely,Northern Ireland,United Kingdom,Western Europe,Assassination
48.139126,11.580186,13,26,9,1980,26/09/1980,Munich,Bavaria,West Germany (FRG),Western Europe,Bombing/Explosion
42.84964,-2.692359,1,29,9,1980,29/09/1980,Vitoria,Basque Country,Spain,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,30,9,1980,30/09/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.311307,-1.900896,1,2,10,1980,02/10/1980,Errenteria,Basque Country,Spain,Western Europe,Assassination
48.856644,2.34233,4,3,10,1980,03/10/1980,Paris,Paris,France,Western Europe,Bombing/Explosion
43.169068,-2.632655,3,3,10,1980,03/10/1980,Durango,Basque Country,Spain,Western Europe,Assassination
42.852442,-2.389455,3,4,10,1980,04/10/1980,Salvatierra,Basque Country,Spain,Western Europe,Armed Assault
38.93213,-9.25778,1,6,10,1980,06/10/1980,Malveira,Lisbon,Portugal,Western Europe,Bombing/Explosion
38.93213,-9.25778,1,6,10,1980,06/10/1980,Malveira,Lisbon,Portugal,Western Europe,Bombing/Explosion
43.215187,-2.415702,1,7,10,1980,07/10/1980,Elgoibar,Basque Country,Spain,Western Europe,Assassination
54.42071,-6.443767,1,10,10,1980,10/10/1980,Portadown,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.291618,-1.977903,1,13,10,1980,13/10/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
52.268732,-6.625335,1,13,10,1980,13/10/1980,Ballyconnick,Wexford,Ireland,Western Europe,Assassination
54.607712,-5.95621,2,15,10,1980,15/10/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
41.400635,2.150913,3,16,10,1980,16/10/1980,Barcelona,Catalonia,Spain,Western Europe,Armed Assault
43.220496,-2.733236,1,23,10,1980,23/10/1980,Amorebieta,Basque Country,Spain,Western Europe,Assassination
43.215187,-2.415702,1,23,10,1980,23/10/1980,Elgoibar,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,1,23,10,1980,23/10/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Hostage Taking (Kidnapping)
43.291618,-1.977903,1,29,10,1980,29/10/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
43.311307,-1.900896,1,31,10,1980,31/10/1980,Errenteria,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,1,31,10,1980,31/10/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.183052,-6.341388,1,0,11,1980,31/10/1980,Newry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.232951,0.078082,1,0,11,1980,31/10/1980,Tarbes,Hautes-Pyrenees,France,Western Europe,Assassination
45.469212,9.174508,1,0,11,1980,31/10/1980,Milan,Lombardy,Italy,Western Europe,Assassination
43.280364,-2.171588,5,3,11,1980,03/11/1980,Zarauz,Basque Country,Spain,Western Europe,Armed Assault
55.011562,-7.312045,1,11,11,1980,11/11/1980,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
43,-2.166667,1,12,11,1980,12/11/1980,Ataun,Basque Country,Spain,Western Europe,Assassination
54.18064,-6.410521,1,12,11,1980,12/11/1980,Camlough,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.2482,-1.990517,1,14,11,1980,14/11/1980,Urnieta,Basque Country,Spain,Western Europe,Assassination
43.3282,-3.031509,1,14,11,1980,14/11/1980,Santurce,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,14,11,1980,14/11/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.18418,-2.473289,1,17,11,1980,17/11/1980,Eibar,Basque Country,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,19,11,1980,19/11/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
41.656285,-0.876533,1,19,11,1980,19/11/1980,Zaragoza,Aragon,Spain,Western Europe,Assassination
