latitude,longitude,capacity,iday,imonth,iyear,date,city,region_txt,provstate,country_txt,attacktype
31.917246,35.218594,1,2,4,1991,33330,Al Bira,Middle East & North Africa,West Bank,Israel,Assassination
,,1,3,4,1991,33331,Horuklu,Middle East & North Africa,Unknown,Turkey,Assassination
41.106178,28.689863,2,5,4,1991,33333,Istanbul,Middle East & North Africa,Istanbul,Turkey,Assassination
55.201427,-6.252041,1,6,4,1991,33334,Ballycastle,Western Europe,Northern Ireland,United Kingdom,Assassination
41.106178,28.689863,1,7,4,1991,33335,Istanbul,Middle East & North Africa,Istanbul,Turkey,Assassination
43.297222,-2.991667,1,8,4,1991,33336,Barakaldo,Western Europe,Basque Country,Spain,Bombing/Explosion
54.607712,-5.95621,1,8,4,1991,33336,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
43.297222,-2.991667,1,8,4,1991,33336,Barakaldo,Western Europe,Basque Country,Spain,Assassination
41.106178,28.689863,35,9,4,1991,33337,Istanbul,Middle East & North Africa,Istanbul,Turkey,Armed Assault
54.647865,-6.618718,1,9,4,1991,33337,Coagh,Western Europe,Northern Ireland,United Kingdom,Assassination
38.395649,27.135641,2,9,4,1991,33337,Izmir,Middle East & North Africa,Izmir,Turkey,Armed Assault
54.328629,-5.716669,1,11,4,1991,33339,Downpatrick,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
54.515694,-6.055724,1,12,4,1991,33340,Lisburn,Western Europe,Northern Ireland,United Kingdom,Assassination
54.706718,-7.592867,1,12,4,1991,33340,Castlederg,Western Europe,Northern Ireland,United Kingdom,Assassination
27.336958,53.179308,2,13,4,1991,33341,Lamard,Middle East & North Africa,Fars,Iran,Assassination
41.106178,28.689863,2,13,4,1991,33341,Istanbul,Middle East & North Africa,Istanbul,Turkey,Armed Assault
43.291618,-1.977903,1,15,4,1991,33343,Donostia-San Sebastian,Western Europe,Basque Country,Spain,Assassination
38.25343,37.390227,7,15,4,1991,33343,Elbistan district,Middle East & North Africa,Kahramanmaras,Turkey,Armed Assault
37.415668,41.371505,3,15,4,1991,33343,Midyat,Middle East & North Africa,Mardin,Turkey,Armed Assault
32.589164,35.554579,1,16,4,1991,33344,Neve Ur,Middle East & North Africa,Northern,Israel,Armed Assault
54.607712,-5.95621,1,17,4,1991,33345,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
48.856644,2.34233,1,18,4,1991,33346,Paris,Western Europe,Ile-de-France,France,Assassination
38.254465,21.737066,7,19,4,1991,33347,Patras,Western Europe,Western Greece,Greece,Bombing/Explosion
32.332235,35.110305,1,26,4,1991,33354,Bal'a,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
38.971412,41.054651,3,28,4,1991,33356,Solhan,Middle East & North Africa,Bingol,Turkey,Assassination
31.704338,35.194355,1,30,4,1991,33358,Bethlehem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
54.607712,-5.95621,1,1,5,1991,33359,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
44.016868,15.518065,1,2,5,1991,33360,Polaca,Eastern Europe,Croatia,Yugoslavia,Armed Assault
45.292746,19.141472,1,4,5,1991,33362,Sotin,Eastern Europe,,Yugoslavia,Armed Assault
32.386684,35.382846,2,7,5,1991,33365,Raba,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Hostage Taking (Kidnapping)
43.31137,-3.055952,1,9,5,1991,33367,Ortuella,Western Europe,Basque Country,Spain,Assassination
33.126993,35.219072,1,11,5,1991,33369,Tair Harfa,Middle East & North Africa,South,Lebanon,Armed Assault
33.550434,35.370964,1,11,5,1991,33369,Sidon,Middle East & North Africa,South,Lebanon,Armed Assault
54.607712,-5.95621,2,13,5,1991,33371,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.347539,-6.656108,1,13,5,1991,33371,Armagh,Western Europe,Northern Ireland,United Kingdom,Assassination
37.797491,-1.009157,2,15,5,1991,33373,Roldan,Western Europe,Murcia,Spain,Bombing/Explosion
33.117247,35.42888,2,17,5,1991,33375,Bint Jbeil,Middle East & North Africa,An Nabatiyah,Lebanon,Bombing/Explosion
54.317811,-7.536546,1,17,5,1991,33375,Lisbellaw,Western Europe,Northern Ireland,United Kingdom,Assassination
41.106178,28.689863,2,20,5,1991,33378,Istanbul,Middle East & North Africa,Istanbul,Turkey,Armed Assault
54.607712,-5.95621,1,21,5,1991,33379,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
39.930771,32.76754,1,23,5,1991,33381,Ankara,Middle East & North Africa,Ankara,Turkey,Assassination
54.607712,-5.95621,1,25,5,1991,33383,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
55.132826,-7.452745,1,25,5,1991,33383,Buncrana,Western Europe,Donegal,Ireland,Assassination
41.930291,2.25435,9,29,5,1991,33387,Vic,Western Europe,Catalonia,Spain,Bombing/Explosion
41.400635,2.150913,2,30,5,1991,33388,Barcelona,Western Europe,Catalonia,Spain,Armed Assault
54.239317,-6.502301,3,31,5,1991,33389,Glenanne,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
26.050879,32.78763,2,31,5,1991,33389,Abnoud,Middle East & North Africa,Quena,Egypt,Assassination
51.050991,13.733633,1,31,5,1991,33389,Dresden,Western Europe,Saxony,Germany,Assassination
31.451665,34.39413,1,31,5,1991,33389,Nuseirat,Middle East & North Africa,Gaza Strip,Israel,Bombing/Explosion
,,4,31,5,1991,33389,Yoreaik,Middle East & North Africa,Unknown,Turkey,Armed Assault
54.647865,-6.618718,3,3,6,1991,33392,Coagh,Western Europe,Northern Ireland,United Kingdom,Armed Assault
37.522653,42.452637,6,3,6,1991,33392,Sirnak,Middle East & North Africa,Sirnak,Turkey,Armed Assault
40.465595,-3.696263,1,5,6,1991,33394,Madrid,Western Europe,Madrid,Spain,Assassination
55.011562,-7.312045,1,6,6,1991,33395,Londonderry,Western Europe,Northern Ireland,United Kingdom,Assassination
36.28376,7.955379,2,6,6,1991,33395,Souk Ahras,Middle East & North Africa,Souk Ahras,Algeria,Armed Assault
45.440462,16.278301,1,8,6,1991,33397,Petrinja,Eastern Europe,Croatia,Yugoslavia,Bombing/Explosion
45.437937,17.193219,1,10,6,1991,33399,Pakrac,Eastern Europe,Croatia,Yugoslavia,Assassination
52.50153,13.401851,1,12,6,1991,33401,Berlin,Western Europe,Berlin,Germany,Assassination
40.465595,-3.696263,2,12,6,1991,33401,Madrid,Western Europe,Madrid,Spain,Assassination
41.106178,28.689863,1,13,6,1991,33402,Istanbul,Middle East & North Africa,Istanbul,Turkey,Bombing/Explosion
43.284889,-3.053896,1,13,6,1991,33402,La Arboleda,Western Europe,Basque Country,Spain,Assassination
34.011918,35.657222,1,14,6,1991,33403,Kfar Hbab,Middle East & North Africa,Mount Lebanon,Lebanon,Assassination
54.607712,-5.95621,1,17,6,1991,33406,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,19,6,1991,33408,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
54.466769,-8.450077,1,21,6,1991,33410,Mullaghmore,Western Europe,Sligo,Ireland,Unarmed Assault
36.763763,3.055413,7,25,6,1991,33414,Algiers,Middle East & North Africa,Algiers,Algeria,Armed Assault
33.266151,35.214058,1,25,6,1991,33414,Tyre,Middle East & North Africa,South,Lebanon,Bombing/Explosion
36.562222,3.594444,1,25,6,1991,33414,Lakhdaria,Middle East & North Africa,Bouira,Algeria,Hostage Taking (Kidnapping)
36.480453,2.83388,3,26,6,1991,33415,Blida,Middle East & North Africa,Blida,Algeria,Armed Assault
36.562222,3.594444,5,26,6,1991,33415,Lakhdaria,Middle East & North Africa,Bouira,Algeria,Armed Assault
29.073211,31.098855,1,26,6,1991,33415,Beni Suef,Middle East & North Africa,,Egypt,Armed Assault
37.38264,-5.996295,1,28,6,1991,33417,Seville,Western Europe,Andalusia,Spain,Bombing/Explosion
32.85219,35.339126,1,28,6,1991,33417,Arabe,Middle East & North Africa,Northern,Israel,Assassination
31.917246,35.218594,1,29,6,1991,33418,El Birch,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
32.112357,35.492549,1,29,6,1991,33418,Masua,Middle East & North Africa,West Bank,Israel,Assassination
40.465595,-3.696263,2,1,7,1991,33420,Madrid,Western Europe,Madrid,Spain,Assassination
37.1075,43.361111,1,3,7,1991,33422,Aneshki,Middle East & North Africa,Dihok,Iraq,Assassination
33.415437,35.863729,1,3,7,1991,33422,Mount Hermon,Middle East & North Africa,Beqaa,Israel,Bombing/Explosion
31.907141,35.198219,1,4,7,1991,33423,Ramallah,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
38.059832,37.188274,7,6,7,1991,33425,Ekinozu,Middle East & North Africa,Kahramanmaras,Turkey,Armed Assault
37.922218,40.184376,1,6,7,1991,33425,Diyarbakir,Middle East & North Africa,Diyarbakir,Turkey,Hostage Taking (Kidnapping)
37.302222,42.494444,6,7,7,1991,33426,Uyanik,Middle East & North Africa,Sirnak,Turkey,Armed Assault
,,1,7,7,1991,33426,Kasimili,Middle East & North Africa,Unknown,Turkey,Armed Assault
,,4,7,7,1991,33426,Beyoglu,Middle East & North Africa,Unknown,Turkey,Armed Assault
31.502407,34.459743,1,8,7,1991,33427,Gaza,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
38.062951,42.028031,8,10,7,1991,33429,Sirvan,Middle East & North Africa,Siirt,Turkey,Armed Assault
37.922218,40.184376,3,10,7,1991,33429,Diyarbakir,Middle East & North Africa,Diyarbakir,Turkey,Armed Assault
48.856644,2.34233,1,11,7,1991,33430,Paris,Western Europe,Ile-de-France,France,Assassination
45.554962,18.695514,2,11,7,1991,33430,Osijek,Eastern Europe,Osijek-Baranja,Croatia,Armed Assault
37.890993,24.002338,1,12,7,1991,33431,Porto Rafti,Western Europe,Attica,Greece,Hostage Taking (Kidnapping)
45.424066,1.563457,2,15,7,1991,33434,Uzerche,Western Europe,Limousin,France,Assassination
45.414281,17.161192,1,15,7,1991,33434,Lipik,Eastern Europe,Pozega-Slavonia,Croatia,Assassination
45.440431,16.278323,1,15,7,1991,33434,Petrinja,Eastern Europe,Sisak-Moslavina,Croatia,Armed Assault
44.508611,19.910833,1,15,7,1991,33434,Lipik,Eastern Europe,,Croatia,Armed Assault
45.35617,16.051675,1,15,7,1991,33434,Gornji Vidusevac,Eastern Europe,Sisak-Moslavina,Croatia,Bombing/Explosion
33.561429,35.410688,3,17,7,1991,33436,Majdelyoun,Middle East & North Africa,South,Lebanon,Bombing/Explosion
43.744167,20.450556,2,17,7,1991,33436,Lisani,Eastern Europe,Serbia,Yugoslavia,Armed Assault
50.632557,5.579666,1,18,7,1991,33437,Liege,Western Europe,Wallonia,Belgium,Assassination
54.607712,-5.95621,1,18,7,1991,33437,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
51.927514,-8.391597,1,18,7,1991,33437,Riverstown,Western Europe,Cork,Ireland,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,19,7,1991,33438,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
39.145471,43.913528,3,19,7,1991,33438,Caldiran,Middle East & North Africa,Van,Turkey,Armed Assault
38.408647,41.922481,1,19,7,1991,33438,Mutki,Middle East & North Africa,Bitlis,Turkey,Armed Assault
44.545892,15.375409,1,20,7,1991,33439,Gospic,Eastern Europe,Lika-Senj,Croatia,Armed Assault
37.415668,41.371505,10,22,7,1991,33441,Midyat,Middle East & North Africa,Mardin,Turkey,Bombing/Explosion
32.460617,35.301247,1,24,7,1991,33443,Jenin,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
43.325239,-3.011475,1,28,7,1991,33447,Las Arenas,Western Europe,Basque Country,Spain,Bombing/Explosion
45.338317,16.09098,180,28,7,1991,33447,Glina,Eastern Europe,Sisak-Moslavina,Croatia,Armed Assault
33.291968,35.502838,3,29,7,1991,33448,Deir Siriane,Middle East & North Africa,An Nabatiyah,Lebanon,Bombing/Explosion
42.630236,47.054713,14,31,7,1991,33450,Temirgoye,Eastern Europe,Dagestan,Soviet Union,Bombing/Explosion
41.106178,28.689863,1,31,7,1991,33450,Istanbul,Middle East & North Africa,Istanbul,Turkey,Assassination
41.106178,28.689863,2,31,7,1991,33450,Istanbul,Middle East & North Africa,Istanbul,Turkey,Armed Assault
54.538889,25.65,6,31,7,1991,33450,Medininkai,Eastern Europe,Lithuania,Soviet Union,Bombing/Explosion
33.295278,35.428611,2,0,8,1991,33450,Frun,Middle East & North Africa,South,Lebanon,Bombing/Explosion
54.673252,-7.627484,1,1,8,1991,33451,Killen,Western Europe,Northern Ireland,United Kingdom,Assassination
31.907141,35.198219,1,1,8,1991,33451,Ramallah,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
,,9,4,8,1991,33454,Samanli,Middle East & North Africa,Unknown,Turkey,Armed Assault
54.542956,-6.926293,1,5,8,1991,33455,Cappagh,Western Europe,Northern Ireland,United Kingdom,Assassination
48.856644,2.34233,2,6,8,1991,33456,Paris,Western Europe,Ile-de-France,France,Armed Assault
33.474535,35.359255,7,8,8,1991,33458,Unknown,Middle East & North Africa,South,Lebanon,Bombing/Explosion
43.338233,-1.789272,1,8,8,1991,33458,Irun,Western Europe,Basque Country,Spain,Assassination
55.011562,-7.312045,1,9,8,1991,33459,Londonderry,Western Europe,Northern Ireland,United Kingdom,Assassination
31.970541,34.791725,1,9,8,1991,33459,Rishon le Zion,Middle East & North Africa,Central,Israel,Assassination
54.607712,-5.95621,1,10,8,1991,33460,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
31.729413,35.158485,1,10,8,1991,33460,Al-Walaja,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
45.398422,16.288493,1,10,8,1991,33460,Hrastovica,Eastern Europe,Sisak-Moslavina,Croatia,Bombing/Explosion
31.950001,35.933331,1,11,8,1991,33461,Amman,Middle East & North Africa,Amman,Jordan,Assassination
33.419444,35.685556,1,11,8,1991,33461,Zoummarayya,Middle East & North Africa,An Nabatiyah,Lebanon,Armed Assault
33.4925,35.587222,1,13,8,1991,33463,Kfar Houneh,Middle East & North Africa,South,Lebanon,Bombing/Explosion
37.103202,37.441267,1,13,8,1991,33463,Unknown,Middle East & North Africa,Gaziantep,Turkey,Armed Assault
37.926076,41.70203,1,13,8,1991,33463,Kurtalan,Middle East & North Africa,Siirt,Turkey,Armed Assault
50.209426,15.832626,1,14,8,1991,33464,Hradec Kralove,Eastern Europe,Vychodocesky,Czechoslovakia,Unknown
54.607712,-5.95621,1,15,8,1991,33465,Belfast,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
,,1,15,8,1991,33465,Buzlukpinar,Middle East & North Africa,Unknown,Turkey,Armed Assault
54.788077,-7.47303,1,15,8,1991,33465,Sion Mills,Western Europe,Northern Ireland,United Kingdom,Assassination
38.400403,42.109195,3,15,8,1991,33465,Bitlis,Middle East & North Africa,Bitlis,Turkey,Armed Assault
54.607712,-5.95621,1,16,8,1991,33466,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
55.011562,-7.312045,1,16,8,1991,33466,Londonderry,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,16,8,1991,33466,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
31.346964,34.30143,1,17,8,1991,33467,Khan Yunis,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
33.815146,35.853264,1,17,8,1991,33467,Chtaura,Middle East & North Africa,Beqaa,Lebanon,Armed Assault
54.224802,-6.335325,1,17,8,1991,33467,Jerrettspass,Western Europe,Northern Ireland,United Kingdom,Bombing/Explosion
41.106178,28.689863,3,17,8,1991,33467,Istanbul,Middle East & North Africa,Istanbul,Turkey,Armed Assault
31.346964,34.30143,1,17,8,1991,33467,Khan Yunis,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Hostage Taking (Kidnapping)
40.165,46.513889,3,18,8,1991,33468,Aterk,Eastern Europe,Azerbaijan,Soviet Union,Armed Assault
41.106178,28.689863,1,19,8,1991,33469,Istanbul,Middle East & North Africa,Istanbul,Turkey,Assassination
56.946203,24.104287,1,19,8,1991,33469,Riga,Eastern Europe,Latvia,Soviet Union,Armed Assault
44.433333,26.1,1,20,8,1991,33470,Bucharest,Eastern Europe,Bucharest,Romania,Assassination
37.922218,40.184376,3,22,8,1991,33472,Diyarbakir,Middle East & North Africa,Diyarbakir,Turkey,Hostage Taking (Kidnapping)
45.476023,16.368001,8,22,8,1991,33472,Sisak,Eastern Europe,Sisak-Moslavina,Croatia,Armed Assault
33.176111,35.443333,2,23,8,1991,33473,Braachit,Middle East & North Africa,An Nabatiyah,Lebanon,Bombing/Explosion
41.106178,28.689863,1,27,8,1991,33477,Istanbul,Middle East & North Africa,Istanbul,Turkey,Assassination
31.278791,34.256435,1,28,8,1991,33478,Rafah,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
31.278791,34.256435,1,28,8,1991,33478,Rafah,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
43.258434,-2.921819,1,29,8,1991,33479,Bilbao,Western Europe,Basque Country,Spain,Armed Assault
32.222271,35.253506,4,30,8,1991,33480,Nablus,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Bombing/Explosion
31.278791,34.256435,1,30,8,1991,33480,Rafah,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
38.490898,42.294861,1,30,8,1991,33480,Tatvan,Middle East & North Africa,Bitlis,Turkey,Armed Assault
31.502407,34.459743,3,31,8,1991,33481,Gaza,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
15.325443,44.211895,1,0,9,1991,33481,Sanaa,Middle East & North Africa,Amanat Al Asimah,Yemen,Assassination
54.607712,-5.95621,1,3,9,1991,33484,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
36.99154,35.331051,2,5,9,1991,33486,Adana,Middle East & North Africa,Adana,Turkey,Assassination
33.273567,35.463655,2,6,9,1991,33487,Qantara,Middle East & North Africa,An Nabatiyah,Lebanon,Bombing/Explosion
37.077842,36.072848,2,6,9,1991,33487,Mustafabeyli,Middle East & North Africa,Adana,Turkey,Assassination
42.224159,43.9632,2,6,9,1991,33487,Tskhinvali,Central Asia,Shida Kartli,Georgia,Armed Assault
55.011562,-7.312045,1,8,9,1991,33489,Londonderry,Western Europe,Northern Ireland,United Kingdom,Assassination
54.607712,-5.95621,1,10,9,1991,33491,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
31.346964,34.30143,1,10,9,1991,33491,Khan Yunis,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Assassination
31.704338,35.194355,1,10,9,1991,33491,Bethlehem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Assassination
41.106178,28.689863,3,12,9,1991,33493,Istanbul,Middle East & North Africa,Istanbul,Turkey,Assassination
54.607712,-5.95621,1,13,9,1991,33494,Belfast,Western Europe,Northern Ireland,United Kingdom,Assassination
33.11829,35.139866,1,13,9,1991,33494,Naqoura,Middle East & North Africa,South,Lebanon,Armed Assault
54.717003,-7.379735,1,14,9,1991,33495,Newtownstewart,Western Europe,Northern Ireland,United Kingdom,Assassination
,,1,14,9,1991,33495,al-Masahiliya,Middle East & North Africa,Unknown,Israel,Armed Assault
38.41235,-0.443241,3,16,9,1991,33497,Muchamiel,Western Europe,Valencia,Spain,Bombing/Explosion
55.011562,-7.312045,1,16,9,1991,33497,Londonderry,Western Europe,Northern Ireland,United Kingdom,Assassination
,,3,16,9,1991,33497,Hisar,Middle East & North Africa,Unknown,Turkey,Hostage Taking (Kidnapping)
